document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"RPC % * Comment       Wed 13 Adds $1 billion (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"KRW200.0 48,500 0.4 -0.2 Price/MAP50 above 1 and rising       Mon 18 Adds KRW214 billion ($163 million) (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector 50,700",4,0.39,0.89,0.90,0.57
airlines to reduce the cost of flights,7,0.20,0.80,0.91,0.53
"3.57       Thu 14 Adds $13 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"As a result, a traveler who desires to fly with Emirates Airlines has the option to alter their mind at any time without incurring additional costs",7,0.20,0.80,0.92,0.46
"Put differently, the total transport costs decrease comes mostly from the reduction of additive costs in air transport, while it is mainly driven by ad-valorem cost reduction in vessel transport",7,0.20,0.80,0.93,0.42
Transport Secretary Pete Buttigieg recently said he saw an increase in flights,3,0.15,0.77,0.91,0.52
"RPC % * Comment       Tue 12 Adds $26 million (5.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"relative strength       Thu 14 Adds $13 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"4295881204       Korea Aerospace Industires (A047810: KRW50,700.0) adds KRW214 billion ($163 million) (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Unfortunately, the value you’ll receive to reduce the cost of your Vueling flight using Avios",7,0.20,0.80,0.92,0.45
"Over time, this also means a reduction in the cost of flights to airlines, which should also lead to a reduction in consumer prices in the end",7,0.20,0.80,0.94,0.41
"RPC % * Comment       Mon 11 Adds CNY2 billion ($296 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Thu 14 Adds CNY3 billion ($482 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Tue 12 Adds $26 million (5.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
Thompson agreed to reimburse the airline $565.30 to cover the cost of meals for the customers on the delayed flight,7,0.20,0.80,0.93,0.45
Ramp workers at Southwest who direct planes to gates and load bags have said they are being overworked as the airline increased flights this summer,3,0.15,0.77,0.94,0.39
"4295885529       Kongsberg Gruppen (KOG: NOK333.40) adds NOK816 million ($80 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.1       Tue 12 Adds $26 million (5.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600893: CNY51.55) adds CNY3 billion ($482 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.2       Thu 14 Adds CNY3 billion ($482 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"25.02 3.6 4.2 Top Rise       Wed 13 Adds $1 billion (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
a Georgia Tech engineering professor and aviation expert said consumers should not expect ticket prices,7,0.20,0.80,0.93,0.43
"We are increasing the number of flights on existing routes so that our passengers can travel freely,"" Utair added",3,0.15,0.77,0.91,0.51
"3.6 4.2 Top Rise       Wed 13 Adds $1 billion (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Mon 11 Adds CNY2 billion ($296 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Airbus ADR (EADSY: $25.36) adds $1 billion (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"airlines cut flights because of the weather, leading to expensive ticket prices at about VND3 million per person",7,0.20,0.80,0.91,0.49
"RPC % * Comment       Wed 06 Adds GBP416 million ($496 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"We are increasing the number of flights so that our passengers can travel freely,"" said Oleg Semenov, the airline's president",3,0.15,0.77,0.94,0.43
Significant growth in the aerospace and aviation industries across the globe is one of the key factors that is creating a positive outlook for the market,6,0.04,0.77,0.90,0.77
"salaries in the aviation industry has spread to Go First, with nearly 70 cabin crew members across the airline’s network going on mass sick",6,0.04,0.77,0.92,0.60
"A Share (600893: CNY53.18) adds CNY2 billion ($296 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 05 Adds $80 million (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector 4.08",4,0.39,0.89,0.96,0.38
"1.5       Mon 11 Adds CNY2 billion ($296 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.7       Wed 06 Adds GBP416 million ($496 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Thu 07 Adds NOK3 billion ($286 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Fri 01 Adds $93 million (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"3.84       Tue 05 Adds $80 million (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector 4.08",4,0.39,0.89,0.96,0.38
"HizeAero adds KRW842 million ($648,816) (1.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"3,955 0.9 -1.0        Fri 08 Adds KRW842 million ($648,816) (1.1%) in MCap, top heavyweight rise in Aerospace products/parts sector 4,000",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 04 Adds CAD28 million ($22 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Tue 05 Adds $709,979 (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Bombardier adds CAD6 million ($4 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.7       Fri 08 Adds CAD6 million ($4 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
its increase in flights as soon as these late aircraft are delivered at the end of October,3,0.15,0.77,0.90,0.47
"1.2       Thu 07 Adds NOK3 billion ($286 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"3.84 0.3 -0.4 Rises for a third consecutive day       Tue Jul 05 Adds $80 million (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector 4.08",4,0.39,0.89,0.96,0.38
"% RPC % * Comment       Thu Jun 30 Adds $633 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Mon 04 Adds CNY6 billion ($918 million) (6.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600391: CNY20.09) adds CNY221 million ($33 million) (3.5%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Towards the festival season there will be a spike in recovery because flight capacity will go up due to new airline (launches), which will also increase competition",3,0.15,0.77,0.90,0.49
"% RPC % * Comment       Thu Jun 30 Adds CNY2 billion ($302 million) (1.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Still, airlines increased the number of flights they operated between July",3,0.15,0.77,0.91,0.48
"% RPC % * Comment       Tue Jun 28 Adds $1 billion (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"there has been a significant growth in tourism in the region, which has boosted the aviation industry largely",6,0.04,0.77,0.91,0.73
"on increasing volatility 45.44 -0.2 0.3 Drops on high volatility       Mon Jul 04 Adds CNY6 billion ($918 million) (6.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"as fuel, personnel costs and air traffic control costs rise",7,0.20,0.80,0.93,0.41
"A Share (600893: CNY48.17) adds CNY6 billion ($918 million) (6.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"commercial aircraft are coming and will be commercially attractive, reducing flight crew costs, addressing pilot shortages and adding flexibility",7,0.20,0.80,0.94,0.40
Passengers will be able to book four-hour sessions in reclining cabins – which the airline has named Skynest – at an additional cost,7,0.20,0.80,0.91,0.47
"Waiting for the Ryanair cabin crew strike to be reactivated in just over a week, this Sunday has been a Passion for the passengers of another well-known low cost - Easyjet - which has already accumulated in its first three days 26 flight cancellations as well as 185 delays in total",7,0.20,0.80,0.91,0.48
"Here in the UK, while other sectors are being expected to cut emissions, aviation to reach 'net zero' by 2050, aviation is largely being",6,0.04,0.77,0.91,0.66
"% RPC % * Comment       Mon Jun 27 Adds NOK2 billion ($197 million) (3.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"AeroVironment adds $93 million (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
aviation and travel returned the kind of returns that 777 expected and are accustomed to returns from other investment sectors,6,0.04,0.77,0.93,0.60
"Since the start of 2022, the airline has seen a 99% increase in business travel",3,0.15,0.77,0.93,0.45
"Thu 02 Adds RUB5 billion ($85 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 08 Adds $20 million (7.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"11.28 -3.4 -0.7 Price/MAP200 below 1 and falling       Fri 10 Adds $6 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector 11.51",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Fri 24 Adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"3.3       Thu 30 Adds CNY2 billion ($302 million) (1.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"to 14-day low       Fri 17 Adds NOK2 billion ($180 million) (3.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"on slipping relative strength       Thu 02 Adds $163 million (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"change % Comment       Mon 06 Adds GBP504 million ($629 million) (2.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Fri 24 Adds GBP598 million ($733 million) (2.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Fri 24 Adds GBP598 million ($733 million) (2.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"on falling relative strength       Fri 10 Adds KRW1 billion ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace products/parts sector 5,440",4,0.39,0.89,0.96,0.38
"to 14-day low       Tue 28 Adds KRW842 million ($653,865) (1.1%) in MCap, top heavyweight rise in Aerospace products/parts sector 4,070",4,0.39,0.89,0.96,0.38
"change % Comment       Wed 01 Adds $592 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"change % Comment       Wed 01 Adds $84 million (5.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 22 Adds $30 million (3.0%) in MCap, top heavyweight rise in Aerospace & defense sector 3.14",4,0.39,0.89,0.96,0.38
"change % Comment       Mon 27 Adds $208 million (19%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"3.23       Mon 27 Adds $208 million (19%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Fri 24 Adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.1       Thu 30 Adds CNY2 billion ($289 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"change % Comment       Tue 21 Adds $2 billion (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Tue 28 Adds $1 billion (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Wed 22 Adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 9.15",4,0.39,0.89,0.96,0.38
A massive growth in tourism and a strong aviation industry is critical,6,0.04,0.77,0.91,0.69
"Therefore, he asked the Ministry of Transportation (Kemenhub) to increase the Upper Limit Tariff (TBA) flight ticketespecially on certain routes so that airlines can",3,0.15,0.77,0.92,0.44
Qantas is responding to the higher costs by raising ticket prices and reducing the number of flights,7,0.20,0.80,0.91,0.48
I am honored to accept this role and to help expand the aerospace industry,6,0.04,0.77,0.90,0.68
The airline is allowing passengers to reschedule their flights at no extra cost,7,0.20,0.80,0.93,0.43
"Ofer Lapler, spokesman for the Israel Airports Authority, said earlier this month that there has been a 340 percent increase in passengers and flights at Ben Gurion Airport since March",3,0.15,0.77,0.91,0.51
"Furthermore, In Germany, the air transportation industry, which includes airlines and their supply chain, is predicted to contribute $68 billion to GDP",6,0.04,0.77,0.91,0.67
"49.19       Fri 24 Adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"1.5       Tue 28 Adds $1 billion (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Meanwhile, the analyst said the Mainland’s reduced quarantine period for inbound travel could only “gradually” increase the international passenger capacity of Chinese airlines given that China still has a “one country, one route,",3,0.15,0.77,0.93,0.43
"1.2       Mon 27 Adds KRW117 billion ($91 million) (2.4%) in MCap, top heavyweight rise in Aerospace & defense sector 52,000",4,0.39,0.89,0.96,0.38
North America is the leading/significant region across the world in terms of market share owing to the rapid growth in aviation and aerospace industry across the region,6,0.04,0.77,0.90,0.76
"RPC % * Comment       Wed 22 Adds $30 million (3.0%) in MCap, top heavyweight rise in Aerospace & defense sector 3.14",4,0.39,0.89,0.96,0.38
"3.23 -0.6 -4.1        Mon 27 Adds $208 million (19%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 22 Adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 9.15",4,0.39,0.89,0.96,0.38
"Tue 28 Adds CAD25 million ($19 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 19.41",4,0.39,0.89,0.96,0.38
"2.1       Fri 24 Adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 21 Adds CAD2 million ($1 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Tue 21 Adds $2 billion (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"on rising relative strength       Fri 24 Adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
Asia- Pacific is expected to showcase significant growth on the account of expansion in the aviation sector,6,0.04,0.77,0.91,0.70
"Meanwhile, the Aviation Minister said the PIA is increasing the number of flights to different tourist destinations in order to facilitate the passengers during summer vacations",3,0.15,0.77,0.93,0.41
"above 1       Mon 27 Adds NOK2 billion ($197 million) (3.3%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"following the pandemic, combined with fewer aircraft in the skies and rising fuel prices has contributed to higher ticket prices for passengers",7,0.20,0.80,0.94,0.41
"Meanwhile, the Aviation Minister said the PIA was increasing the number of flights to different tourist destinations aimed at facilitating passengers during summer vacations",3,0.15,0.77,0.92,0.43
"The award was received by the President of the ICAO Council, Salvatore Sciacchitano, on behalf of the organisation and the many other international experts from states and across the air transport industry who contributed so tirelessly to the global aviation response to the COVID-19 pandemic",6,0.04,0.77,0.92,0.64
This gave Middle Eastern airlines and airports time to ensure that the increase in flights kept pace with the rehiring of employees,3,0.15,0.77,0.92,0.47
"BAE Systems adds GBP598 million ($733 million) (2.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"to 14-day low       Tue 21 Adds CNY17 million ($2 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 20 Adds CNY4 billion ($537 million) (3.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"1.8       Tue 21 Adds KRW7 billion ($5 million) (2.3%) in MCap, top heavyweight rise in Aerospace & defense sector 39,700",4,0.39,0.89,0.96,0.38
"after finding support 23.92 1.8 2.3 Week-low of 23.92       Tue 21 Adds $2 billion (4.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.93,0.50
"Steepest Fall       Wed 22 Adds $30 million (3.0%) in MCap, top heavyweight rise in Aerospace & defense sector 3.14",4,0.39,0.89,0.96,0.38
"2.3       Wed 22 Adds CAD25 million ($19 million) (7.5%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 20 Adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Fri 24 Adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Thu 23 Adds KRW9 billion ($7 million) (3.2%) in MCap, top heavyweight rise in Aerospace & defense sector 3,080",4,0.39,0.89,0.96,0.38
"A Share (600893: CNY45.11) adds CNY5 billion ($712 million) (4.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600009: CNY49.99) adds CNY2 billion ($230 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
But a pilot shortage and other issues mean those travelers faced increasing flight cancellations,3,0.15,0.77,0.92,0.44
"Qantas Group (ASX:QAN) will reduce its domestic flights for fiscal year 2023 due to high oil prices, the airline said in a Thursday stock filing",7,0.20,0.80,0.94,0.42
Australia’s flag carrier Qantas announced Friday that it will reduce its domestic flights by up to 15 percent until next March due to the high cost of fuel that has affected the recovery of the commercial aviation from the Covid-19 pandemic,7,0.20,0.80,0.92,0.48
it will reduce its domestic flights by up to 15% until March next year to meet the high cost of fuel that affected the recovery of commercial aviation after the Covid-19 pandemic,7,0.20,0.80,0.92,0.49
Australia's flag carrier announced Friday that it will reduce its domestic flights by up to 15 percent until next March due to the high cost of fuel that has affected the recovery of the commercial aviation from the Covid-19 pandemic,7,0.20,0.80,0.92,0.48
The airline also announced an increase in the number of flights from Moscow to Bukhara up to 3 times,3,0.15,0.77,0.91,0.47
Gistda has also signed an MoU with scientists to boost competitiveness in the aviation and space industries in the next three years,6,0.04,0.77,0.93,0.62
locals felt about the return of the aviation sector and Gatwick's possible future expansion,6,0.04,0.77,0.91,0.63
"Wed 22 Adds $645,436 (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"6.4       Wed 22 Adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 9.15",4,0.39,0.89,0.96,0.38
"Embraer-Empresa Brasileira de Aeronautica ADR (ERJ: $9.15) adds $26 million (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.4       Mon 20 Adds CNY4 billion ($537 million) (3.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"Mon 20 Adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Wed 15 Adds CNY1 billion ($214 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"1.7       Mon 20 Adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Steepest Fall       Fri 17 Adds NOK2 billion ($180 million) (3.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"The strikes are likely to compound travel chaos in the aviation sector, after airlines were forced to cut flights due to staff shortages, causing long delays and frustration for passengers",6,0.04,0.77,0.91,0.63
"The airline has been expanding its transport capacity and air-route network to provide efficient and stable transport services for diverse products, especially fresh agricultural",6,0.04,0.77,0.90,0.67
"The company is looking to expand in the air cargo and logistical industries, he added",4,0.39,0.89,0.92,0.58
Carriers are also paying top dollar for fuel during a record surge in energy prices that has led some airlines to cut flights,7,0.20,0.80,0.93,0.43
"3.2       Wed 15 Adds CNY1 billion ($214 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600009: CNY49.85) adds CNY4 billion ($537 million) (3.9%) in MCap, top heavyweight rise in Aerospace products/parts sector",4,0.39,0.89,0.96,0.38
"A Share (600893: CNY41.42) adds CNY1 billion ($154 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Causing long delays and frustration for passengers, the strikes are likely to compound travel chaos in the aviation sector, after airlines were forced to cut flights due to staff shortages",6,0.04,0.77,0.91,0.63
"Earlier this month, DailyMail.com revealed that consumers are paying more than double average ticket prices for domestic flights",7,0.20,0.80,0.90,0.48
"The strikes will likely compound travel chaos in the aviation sector, after airlines were forced to cut flights due to staff shortages, causing long delays and frustration for passengers",6,0.04,0.77,0.91,0.63
decision is expected to boost international travel with United Airlines saying that it saw an immediate increase in searches,3,0.15,0.77,0.92,0.43
"Consumers have largely absorbed the higher fares, allowing airlines to cover the rising cost of fuel and other expenses, although domestic bookings have fallen in the past two months",7,0.20,0.80,0.94,0.39
"RPC % * Comment       Mon 13 Adds CNY380 million ($57 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Kongsberg Gruppen adds NOK2 billion ($180 million) (3.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"322.4       Fri 17 Adds NOK2 billion ($180 million) (3.1%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"to 14-day low       Fri 17 Adds KRW3 billion ($2 million) (2.2%) in MCap, top heavyweight rise in Aerospace products/parts sector 5,610",4,0.39,0.89,0.96,0.38
"RPC % * Comment       Mon 13 Adds KRW4 billion ($3 million) (1.7%) in MCap, top heavyweight rise in Aerospace & defense sector 5,250",4,0.39,0.89,0.96,0.38
"CAE (CAE: CAD29.71) adds CAD263 million ($204 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
The digitalization of the air cargo industry has taken off since the pandemic after much initial hesitation because forwarders realized they,6,0.04,0.77,0.90,0.66
"RPC % * Comment       Fri 10 Adds CAD43 million ($34 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Some airlines have been allowing passengers who missed their flight to book another flight at no extra cost, but DAA Head of Communications Kevin Cullinane said DAA will",7,0.20,0.80,0.95,0.39
"by dwindling competitiveness in the aviation sector, adding this could drive tourists away",6,0.04,0.77,0.90,0.71
"on slipping relative strength       Fri 10 Adds CAD43 million ($34 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"A Share (600893: CNY40.38) adds CNY1 billion ($214 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
Unions claim a large number of retired staff have not been replaced even though passengers and air traffic is expected to increase,3,0.15,0.77,0.94,0.39
recruitment to strengthen the aviation industry ahead of the summer surge,6,0.04,0.77,0.90,0.71
"1.2       Thu 09 Adds KRW97 billion ($78 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector 57,900",4,0.39,0.89,0.96,0.38
"Director of Lao Airlines’ Commercial Department, Noudeng Chanthaphasouk, said the airline would increase flights from two to three",3,0.15,0.77,0.91,0.45
"However, the effects are already being felt by airlines and passengers as thousands of flights are being canceled, leaving fewer options and driving up ticket prices",7,0.20,0.80,0.93,0.42
"Astronics adds $6 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"11.28 -3.4 -0.7 Steepest Fall       Fri 10 Adds $6 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector 11.51",4,0.39,0.89,0.96,0.38
"It is unclear, however, whether airlines can boost flights quickly enough to handle that kind of increase",3,0.15,0.77,0.92,0.44
"It was unclear, however, whether airlines can boost flights quickly enough to handle that kind of increase",3,0.15,0.77,0.92,0.44
The Directorate General of Civil Aviation of France (DGAC) has asked airlines in advance to reduce the number of flights from 7 am to 2 pm,3,0.15,0.77,0.90,0.50
"RPC % * Comment       Thu 02 Adds $163 million (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"3,220 -0.6 0.4 Price/MAP50 below 1 and falling       Mon Jun 06 Drops to one-month low 3,212 -0.2 -1.2 Week-low of 3,212       Tue Jun 07 Adds GBP26 million ($32 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector 3,248",4,0.39,0.89,0.96,0.38
"Airport operator, Swedavia, notes that the strong growth was driven mainly by an increase in international travel, especially at Stockholm Arlanda, “where air travel has increased sharply within a short period of time",3,0.15,0.77,0.93,0.40
"there has been significant gains in the return of business travel, especially over the past month",3,0.15,0.77,0.91,0.53
"91.14       Thu 02 Adds $163 million (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
Airlines in Vietnam said they plan to increase the number of flights on both domestic and international routes,3,0.15,0.77,0.92,0.47
"% RPC % * Comment       Mon May 30 Adds CNY990 million ($148 million) (4.6%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Furthermore, the replacement of the public service model with the commercial business model in the aviation industry is also driving the growth of the industry",0,0.11,0.71,0.91,0.79
"Even if the government lifts all aviation regulations, it is difficult to increase the number of flights immediately from this month",3,0.15,0.77,0.91,0.48
Cadiao added that Philippine Airlines is already planning to increase its flight to four times,3,0.15,0.77,0.93,0.43
"Flight capacity to Indonesia set to increase, says airline",3,0.15,0.77,0.92,0.47
"Steepest Fall       Wed Jun 01 Adds $592 million (2.0%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"Dassault Aviation (AM: EUR160.50) adds EUR234 million ($251 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",4,0.39,0.89,0.96,0.38
"4.2       Tue 03 Adds KRW73 billion ($58 million) (1.6%) in MCap, top heavyweight rise in Aerospace & defense sector 47,200",4,0.39,0.89,0.96,0.38
"on falling relative strength       Fri 20 Adds KRW63 billion ($50 million) (1.4%) in MCap, top heavyweight rise in Aerospace & defense sector 47,300",4,0.39,0.89,0.96,0.38
